dummy,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
3,0.0722293,1.0424164,0.051106,0.0753981,0.8695876,0.3146035,0.3604737,1.0446074,1.0791847,1.0049994
3,0.0424929,1.1090464,0.0491251,0.0632855,0.9104105,0.0752928,0.4830924,0.9512485,0.937119,1.0639816
3,0.1001983,0.9592113,0.0724897,0.0604007,0.87707,0.2116846,0.4005941,0.9589669,1.0205358,1.0133182
3,0.0649299,1.1022983,0.0750972,0.0713212,0.9118621,0.1701269,0.3971378,1.0111004,1.0340911,0.9843956
3,0.0771683,0.9899612,0.0494494,0.0708303,0.8938556,0.2198007,0.4691338,0.9948692,1.0388662,1.0563547
3,0.0769464,1.0028813,0.0680918,0.0991292,0.785125,0.4233011,0.3850645,0.9664394,0.9638269,1.0290463
3,0.0661475,0.9933417,0.0542075,0.0666537,0.9206553,0.1611349,0.4467695,1.0298507,0.992332,1.0786569
3,0.0800765,0.9969252,0.0689036,0.0809621,1.0323015,0.0961965,0.444779,0.9451904,0.9822633,0.8881353
3,0.0667923,1.0393533,0.0742447,0.0597426,0.9829394,0.0757103,0.4371773,1.0396202,0.9671489,0.9859371
3,0.0721058,0.9581026,0.0452967,0.0679482,0.8732501,0.080583,0.4325638,1.000776,1.0595408,0.9452894
3,0.0837813,1.0051052,0.05237,0.0751928,0.9268405,0.1796453,0.4439125,0.992628,0.9867541,0.9849372
3,0.0605468,1.043472,0.0694558,0.0866015,0.9806932,0.1086675,0.4994945,1.0198249,1.0005123,0.9784942
3,0.0746588,1.050006,0.0646037,0.0740662,1.0039203,0.2090374,0.3810998,1.0403253,0.9585004,1.08935
3,0.0695912,1.1168394,0.0465764,0.0618053,1.089564,0.0641596,0.4174516,0.9863752,0.9660709,1.0358097
3,0.0562466,1.0442708,0.0598841,0.0842515,0.9437807,0.2484796,0.4327269,0.9731966,0.9975081,1.0900429
3,0.0624118,0.9410419,0.065963,0.0503751,0.9191259,0.066868,0.4529587,1.0335835,0.9780645,1.0767709
3,0.078151,1.0259952,0.0546437,0.0696734,1.0155566,0.0437196,0.4813605,0.9774647,0.9843961,1.065782
3,0.0941341,1.0229059,0.0632879,0.075365,0.9198222,0.2059861,0.3741196,1.0155438,1.0514712,1.0372832
3,0.068063,1.052784,0.0686529,0.0877092,0.9608479,0.1281733,0.4200607,0.9429048,1.0272217,1.0197566
3,0.0662997,1.0138307,0.0731222,0.0676173,0.947429,0.0898932,0.4412291,1.0468944,0.948912,1.0129845
3,0.0681071,1.1276731,0.0617918,0.0735308,0.9154488,0.1427913,0.4157712,1.0153662,1.0543033,0.9398182
3,0.0744969,1.0681112,0.0585041,0.0683375,0.963537,0.29708,0.423553,0.9446144,0.8790066,1.0112831
3,0.063778,0.989016,0.0513771,0.0669754,0.9676245,0.1170014,0.4501592,0.9292827,1.0701365,1.0132337
3,0.0803575,1.0014548,0.0494622,0.087807,0.9945474,0.1370332,0.4555186,1.0305688,0.9349846,1.0588902
3,0.0797353,1.0317887,0.0540552,0.0540066,1.0095401,0.0501636,0.4694684,1.0540814,1.0111881,0.9574265
3,0.0631957,0.9569936,0.0491442,0.058831,0.9287134,0.1440678,0.3816744,0.9263328,1.0537381,1.0653755
3,0.0518204,0.9937874,0.0800146,0.0843035,0.9365811,0.3534538,0.3892211,1.1068603,1.0046736,1.0634553
3,0.0710058,1.0652677,0.0609323,0.0848726,0.8897123,0.2470424,0.4065495,1.0287716,1.0825748,0.9404427
3,0.0399267,1.1870636,0.0572818,0.1138994,0.9536225,0.1491223,0.3726359,0.9853589,1.0456898,1.0445123
3,0.0729693,1.026083,0.0597605,0.0674659,0.9784685,0.0787174,0.411049,1.1265462,1.0305827,1.0567792
3,0.0662438,0.9171572,0.0667542,0.0891135,0.8806024,0.1155878,0.4658362,0.9645603,1.0348917,1.0605645
3,0.0399743,0.9731181,0.0604408,0.0783508,0.87296,0.1923966,0.4462047,0.9916787,0.9950591,1.0178388
3,0.0712607,1.012377,0.0383691,0.0366115,0.9399477,0.0280612,0.4793053,0.9095127,1.032831,1.0374148
3,0.0641147,1.0476718,0.0685601,0.1126521,0.8015426,0.1046143,0.4147351,1.0350805,1.0797806,0.9980209
3,0.0559596,0.9212738,0.0750058,0.0857714,0.8728185,0.1389289,0.3876304,0.9960725,1.000465,1.0751102
3,0.0501663,1.1196314,0.0553,0.0950473,0.9292064,0.0853664,0.4250001,0.8858492,1.0217796,0.9860965
3,0.0697165,1.0476946,0.0572658,0.0746233,0.9168234,0.2123097,0.4048952,1.0364444,1.0751635,1.0497506
3,0.0759194,1.0556986,0.0764713,0.0720238,0.9184308,0.1076187,0.4833576,1.0785291,1.0846547,0.969033
3,0.0706388,0.971705,0.036352,0.0509166,0.9435842,0.082949,0.3957866,0.9970272,1.0197739,1.0243535
3,0.0761853,1.0572341,0.050971,0.051194,1.0930118,0.0541234,0.450083,0.995273,1.0404799,1.0085323
3,0.062024,0.9901491,0.0643452,0.0570898,0.9293472,0.0604326,0.4280493,1.0269219,1.0419815,1.0590231
3,0.0865181,0.9260409,0.0635086,0.0824245,0.9523398,0.1810538,0.3815449,1.0325147,0.9653696,0.9987462
3,0.0606881,1.0157377,0.070216,0.0646526,0.9240988,0.163196,0.4376387,1.0256143,1.0559357,1.0347914
3,0.0591311,1.0820933,0.0536457,0.0655021,0.9798844,0.135994,0.4317321,1.0671241,0.9039507,1.1316465
3,0.0674735,0.9671121,0.0379042,0.066093,0.9830923,0.1931595,0.4002365,0.9932018,1.0628192,1.014518
3,0.0579775,1.0453156,0.0821801,0.0621812,0.8248682,0.1841114,0.4110138,1.0261348,0.9846408,1.0204904
3,0.0429019,1.0440211,0.0381672,0.0745613,0.8980133,0.1415432,0.4031898,1.0052816,1.0560423,0.9555069
3,0.0500578,1.0839431,0.0537771,0.0939379,0.8713033,0.2040333,0.3949742,1.0145126,1.1228241,1.0543668
3,0.0591206,0.9226697,0.0484731,0.082681,1.0072745,0.1302623,0.4392594,1.0004005,1.0899069,0.9357906
3,0.0776602,1.0465697,0.052939,0.0662801,0.8980424,0.124102,0.4247309,1.0540852,1.0015141,1.0855332
3,0.0482609,0.9997857,0.0439247,0.1030886,0.8816205,0.1539992,0.4005107,0.9886917,1.098021,1.0169968
3,0.0600554,1.0907327,0.0701546,0.054052,0.9066786,0.1022458,0.3378005,0.9540141,1.0820206,1.1559312
3,0.0630409,1.0153595,0.0667668,0.0787288,0.9482142,0.1579513,0.398168,1.0813174,1.0692577,1.0598213
3,0.0599388,0.9977807,0.07074,0.1104877,0.8822979,0.3345163,0.3864631,1.0481614,0.9826788,1.0803583
3,0.0542076,0.9680695,0.0558372,0.0618024,0.9296282,0.0256337,0.4796748,1.0952162,1.0660283,1.0170205
3,0.0577108,1.0420045,0.0730047,0.0976571,0.8850407,0.3095888,0.4475277,0.9583853,1.0519064,0.9783768
3,0.0454712,1.0232363,0.067763,0.0587171,0.9250463,0.2332236,0.4422786,1.1021432,1.001146,1.0812221
3,0.1047942,1.0416591,0.0606005,0.0639042,1.0166824,0.0720712,0.4468354,1.0249481,0.9629386,1.0139538
3,0.0679673,0.9880234,0.0548777,0.0591035,0.9797508,0.1255471,0.3531574,1.0287217,0.9991081,1.0003213
3,0.0720759,0.9534234,0.0612407,0.0794667,0.9076696,0.2740217,0.364121,0.9990782,1.0053604,0.9838158
3,0.0815251,1.0357924,0.0608483,0.0706952,0.9690478,0.0920104,0.478896,0.9162075,1.0193947,1.0567478
3,0.0712883,1.1038983,0.0405701,0.0504036,0.9475545,0.1317743,0.4130573,1.0743153,0.9605466,1.0516826
3,0.0795526,1.0227399,0.0617802,0.0899583,0.9130478,0.252876,0.4502922,0.9778243,1.009329,0.9114401
3,0.0616486,1.0266589,0.0459153,0.0765925,0.8672838,0.103454,0.4267087,1.029616,1.0613513,0.9904483
3,0.0554137,0.9783605,0.0478122,0.0593169,0.9002429,0.2031314,0.4008256,0.969182,1.0481041,0.9440078
3,0.08988,1.02101,0.0766167,0.0583867,0.8179763,0.1394368,0.4207269,1.0099083,1.0840185,1.0081736
3,0.0816825,0.9705418,0.0515296,0.0568544,0.955235,0.1666448,0.4189677,1.0462153,1.0103036,0.9151092
3,0.0721985,0.9434236,0.078345,0.0753296,0.8974613,0.1413267,0.3903707,1.0091365,1.1017068,1.0897937
3,0.0564025,0.9815617,0.0533217,0.0629363,0.961506,0.0782911,0.4672141,1.0121364,1.0051661,1.1088657
3,0.0882237,1.0814211,0.0530735,0.0824579,0.9096681,0.092985,0.4570563,1.0411558,1.0137463,0.9951818
3,0.0811323,1.0347041,0.0516724,0.0842051,0.9696958,0.2490491,0.3895034,1.0350863,0.9597978,1.0045272
3,0.0672335,1.0298168,0.0576253,0.0836622,0.8748959,0.2728789,0.3978125,0.9930348,0.9928517,1.1062301
3,0.073416,1.0403785,0.0471102,0.0728449,0.9252984,0.1189783,0.4484255,1.0571294,0.97419,1.0671548
3,0.0934275,1.0691823,0.0540548,0.0834039,0.8958468,0.1159536,0.4365128,1.0251115,0.9686491,0.9847772
3,0.0704637,1.030484,0.064417,0.0885376,0.7980795,0.3705244,0.4037451,1.0050054,1.0029905,0.9220958
3,0.0706378,1.0252114,0.0665444,0.0542118,0.8981449,0.0946898,0.4606022,0.9631887,1.0214857,1.0263899
3,0.0682088,1.0088605,0.0488592,0.0569556,0.9421646,0.1357347,0.3803997,1.0060487,1.0806441,1.0430279
3,0.0562506,1.0272058,0.0403279,0.0621063,0.9209607,0.1673015,0.4247868,1.0599827,0.9001905,1.0215052
3,0.0602142,0.9438896,0.0407829,0.0488011,0.9785509,0.0812801,0.4338916,0.9234579,1.0492869,1.0084762
3,0.069462,1.0097835,0.0830295,0.1143273,0.9139976,0.288232,0.3635543,1.0154259,0.9722984,1.0577683
3,0.0856945,0.9808459,0.0555529,0.0720825,1.0014194,0.2187937,0.3607441,1.0374626,0.9962961,1.029754
3,0.0896259,0.9882875,0.0616929,0.1044651,0.9194766,0.1556837,0.4666305,0.9926161,0.9960276,1.0387517
3,0.0675378,0.899776,0.0616511,0.0772283,0.892134,0.4114269,0.3753697,1.0575237,0.9881855,1.0855227
3,0.0794559,0.9946268,0.0381114,0.0731415,0.968577,0.1618907,0.4360302,0.9724488,1.0522092,1.0128146
3,0.07932,0.9714717,0.0607241,0.0688987,0.8974197,0.1310414,0.4259802,1.046744,0.9325443,1.031881
3,0.0640719,1.067283,0.057124,0.0690066,0.9548702,0.1450123,0.4387852,1.0149076,1.0377857,0.9354464
3,0.0600854,0.9491403,0.0475302,0.0529271,0.9001526,0.0863889,0.4525205,1.0271171,1.1003886,0.9383738
3,0.0511463,1.0017906,0.0673848,0.1094637,0.8013585,0.3210151,0.4098796,0.9600221,0.9370399,1.05032
3,0.0569411,1.0782106,0.0513052,0.079951,0.9192072,0.1484329,0.4283902,1.0372552,1.1289683,1.0563392
3,0.059065,1.0936918,0.0773201,0.0985588,0.9643868,0.0977623,0.4097689,1.0011535,1.1001751,0.9609454
3,0.0690012,0.9582343,0.0618897,0.0754419,0.8777531,0.2465282,0.3729521,0.8966138,0.9986797,1.0444892
3,0.0701013,1.0536042,0.0438837,0.0757912,0.9778676,0.0956076,0.3819464,1.0157247,1.0241854,1.0568139
3,0.0599423,0.9944292,0.0546913,0.0551298,1.074356,0.0425498,0.3925017,0.9355002,0.9976473,1.0249514
3,0.0756682,1.0609871,0.0711195,0.0656032,0.9425936,0.1505578,0.4099059,0.9499374,0.9646962,1.0186804
3,0.0683836,1.0303042,0.0364626,0.0615972,0.9455013,0.0806778,0.3960237,1.0523833,0.9889869,1.0853188
3,0.0616864,1.0057559,0.0530751,0.0848027,0.9937034,0.0977962,0.3965574,1.0002885,0.974677,1.0840621
